chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	blockCount	blockSizes	chromStarts	name2	cdsStartStat	cdsEndStat	exonFrames	type	geneName	geneName2	geneType	status	annotationType	position	longName	syns	subCellLoc	comments	uniProtId	pmids
chr1	12880098	12881924	repeat	1000	-	12880098	12881924	12,12,120	2	7,71	0,1755		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 269-294 on protein O60810				LRR 5	O60810	
chr1	12881924	12882032	repeat	1000	-	12881924	12882032	12,12,120	1	108	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 233-268 on protein O60810				"LRR 4; degenerate"	O60810	
chr1	12882032	12882113	repeat	1000	-	12882032	12882113	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 206-232 on protein O60810				"LRR 3; degenerate"	O60810	
chr1	12882113	12882188	repeat	1000	-	12882113	12882188	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 181-205 on protein O60810				"LRR 2; degenerate"	O60810	
chr1	12882350	12882434	repeat	1000	-	12882350	12882434	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 99-126 on protein O60810				"LRR 1; degenerate"	O60810	
chr1	12893140	12893215	repeat	1000	-	12893140	12893215	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 376-400 on protein O60809				LRR 9	O60809	
chr1	12893215	12893299	repeat	1000	-	12893215	12893299	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 348-375 on protein O60809				LRR 8	O60809	
chr1	12893314	12893371	repeat	1000	-	12893314	12893371	12,12,120	1	57	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 324-342 on protein O60809				LRR 7	O60809	
chr1	12893371	12893467	repeat	1000	-	12893371	12893467	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 292-323 on protein O60809				LRR 6	O60809	
chr1	12893467	12894656	repeat	1000	-	12893467	12894656	12,12,120	2	7,71	0,1118		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 266-291 on protein O60809				LRR 5	O60809	
chr1	12894656	12894761	repeat	1000	-	12894656	12894761	12,12,120	1	105	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 231-265 on protein O60809				"LRR 4; degenerate"	O60809	
chr1	12894761	12894842	repeat	1000	-	12894761	12894842	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 204-230 on protein O60809				"LRR 3; degenerate"	O60809	
chr1	12894842	12894917	repeat	1000	-	12894842	12894917	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 179-203 on protein O60809				"LRR 2; degenerate"	O60809	
chr1	12895079	12895163	repeat	1000	-	12895079	12895163	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 97-124 on protein O60809				"LRR 1; degenerate"	O60809	
chr1	12918362	12918440	repeat	1000	+	12918362	12918440	12,12,120	1	78	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 97-122 on protein Q5VWM4				"LRR 1; degenerate"	Q5VWM4	
chr1	12918602	12918677	repeat	1000	+	12918602	12918677	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 177-201 on protein Q5VWM4				"LRR 2; degenerate"	Q5VWM4	
chr1	12918677	12918758	repeat	1000	+	12918677	12918758	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 202-228 on protein Q5VWM4				"LRR 3; degenerate"	Q5VWM4	
chr1	12918758	12918866	repeat	1000	+	12918758	12918866	12,12,120	1	108	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 229-264 on protein Q5VWM4				"LRR 4; degenerate"	Q5VWM4	
chr1	12918866	12919858	repeat	1000	+	12918866	12919858	12,12,120	2	71,7	0,985		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 265-290 on protein Q5VWM4				LRR 5	Q5VWM4	
chr1	12919858	12919954	repeat	1000	+	12919858	12919954	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 291-322 on protein Q5VWM4				LRR 6	Q5VWM4	
chr1	12919954	12920011	repeat	1000	+	12919954	12920011	12,12,120	1	57	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 323-341 on protein Q5VWM4				LRR 7	Q5VWM4	
chr1	12920026	12920110	repeat	1000	+	12920026	12920110	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 347-374 on protein Q5VWM4				LRR 8	Q5VWM4	
chr1	12920110	12920185	repeat	1000	+	12920110	12920185	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 375-399 on protein Q5VWM4				LRR 9	Q5VWM4	
chr1	12938902	12938977	repeat	1000	-	12938902	12938977	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 377-401 on protein Q5TYX0				LRR 9	Q5TYX0	
chr1	12938977	12939061	repeat	1000	-	12938977	12939061	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 349-376 on protein Q5TYX0				LRR 8	Q5TYX0	
chr1	12939070	12939133	repeat	1000	-	12939070	12939133	12,12,120	1	63	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 325-345 on protein Q5TYX0				LRR 7	Q5TYX0	
chr1	12939133	12939229	repeat	1000	-	12939133	12939229	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 293-324 on protein Q5TYX0				LRR 6	Q5TYX0	
chr1	12939229	12941054	repeat	1000	-	12939229	12941054	12,12,120	2	7,71	0,1754		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 267-292 on protein Q5TYX0				LRR 5	Q5TYX0	
chr1	12941054	12941162	repeat	1000	-	12941054	12941162	12,12,120	1	108	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 231-266 on protein Q5TYX0				"LRR 4; degenerate"	Q5TYX0	
chr1	12941162	12941243	repeat	1000	-	12941162	12941243	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 204-230 on protein Q5TYX0				"LRR 3; degenerate"	Q5TYX0	
chr1	12941243	12941318	repeat	1000	-	12941243	12941318	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 179-203 on protein Q5TYX0				"LRR 2; degenerate"	Q5TYX0	
chr1	12941480	12941564	repeat	1000	-	12941480	12941564	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 97-124 on protein Q5TYX0				"LRR 1; degenerate"	Q5TYX0	
chr1	13050035	13050110	repeat	1000	-	13050035	13050110	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 379-403 on protein A3QJZ7				LRR 9	A3QJZ7	
chr1	13050110	13050194	repeat	1000	-	13050110	13050194	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 351-378 on protein A3QJZ7				LRR 8	A3QJZ7	
chr1	13050200	13050266	repeat	1000	-	13050200	13050266	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 327-348 on protein A3QJZ7				LRR 7	A3QJZ7	
chr1	13050266	13050362	repeat	1000	-	13050266	13050362	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 295-326 on protein A3QJZ7				LRR 6	A3QJZ7	
chr1	13050362	13052188	repeat	1000	-	13050362	13052188	12,12,120	2	7,71	0,1755		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 269-294 on protein A3QJZ7				LRR 5	A3QJZ7	
chr1	13052188	13052296	repeat	1000	-	13052188	13052296	12,12,120	1	108	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 233-268 on protein A3QJZ7				"LRR 4; degenerate"	A3QJZ7	
chr1	13052296	13052377	repeat	1000	-	13052296	13052377	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 206-232 on protein A3QJZ7				"LRR 3; degenerate"	A3QJZ7	
chr1	13052377	13052452	repeat	1000	-	13052377	13052452	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 181-205 on protein A3QJZ7				"LRR 2; degenerate"	A3QJZ7	
chr1	13052614	13052698	repeat	1000	-	13052614	13052698	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 99-126 on protein A3QJZ7				"LRR 1; degenerate"	A3QJZ7	
chr1	13053539	13053611	repeat	1000	-	13053539	13053611	12,12,120	1	72	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 17-40 on protein A3QJZ7				LRR 1	A3QJZ7	
chr1	13074659	13074743	repeat	1000	+	13074659	13074743	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 99-126 on protein A6NGN4				"LRR 1; degenerate"	A6NGN4	
chr1	13074905	13074980	repeat	1000	+	13074905	13074980	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 181-205 on protein A6NGN4				"LRR 2; degenerate"	A6NGN4	
chr1	13074980	13075061	repeat	1000	+	13074980	13075061	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 206-232 on protein A6NGN4				"LRR 3; degenerate"	A6NGN4	
chr1	13075061	13075169	repeat	1000	+	13075061	13075169	12,12,120	1	108	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 233-268 on protein A6NGN4				"LRR 4; degenerate"	A6NGN4	
chr1	13075169	13076997	repeat	1000	+	13075169	13076997	12,12,120	2	71,7	0,1821		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 269-294 on protein A6NGN4				LRR 5	A6NGN4	
chr1	13076997	13077093	repeat	1000	+	13076997	13077093	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 295-326 on protein A6NGN4				LRR 6	A6NGN4	
chr1	13077093	13077156	repeat	1000	+	13077093	13077156	12,12,120	1	63	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 327-347 on protein A6NGN4				LRR 7	A6NGN4	
chr1	13077165	13077249	repeat	1000	+	13077165	13077249	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 351-378 on protein A6NGN4				LRR 8	A6NGN4	
chr1	13077249	13077324	repeat	1000	+	13077249	13077324	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 379-403 on protein A6NGN4				LRR 9	A6NGN4	
chr1	13149464	13149539	repeat	1000	-	13149464	13149539	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 379-403 on protein A6NGN4				LRR 9	A6NGN4	
chr1	13149539	13149623	repeat	1000	-	13149539	13149623	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 351-378 on protein A6NGN4				LRR 8	A6NGN4	
chr1	13149632	13149695	repeat	1000	-	13149632	13149695	12,12,120	1	63	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 327-347 on protein A6NGN4				LRR 7	A6NGN4	
chr1	13149695	13149791	repeat	1000	-	13149695	13149791	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 295-326 on protein A6NGN4				LRR 6	A6NGN4	
chr1	13149791	13151619	repeat	1000	-	13149791	13151619	12,12,120	2	7,71	0,1757		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 269-294 on protein A6NGN4				LRR 5	A6NGN4	
chr1	13151619	13151727	repeat	1000	-	13151619	13151727	12,12,120	1	108	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 233-268 on protein A6NGN4				"LRR 4; degenerate"	A6NGN4	
chr1	13151727	13151808	repeat	1000	-	13151727	13151808	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 206-232 on protein A6NGN4				"LRR 3; degenerate"	A6NGN4	
chr1	13151808	13151883	repeat	1000	-	13151808	13151883	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 181-205 on protein A6NGN4				"LRR 2; degenerate"	A6NGN4	
chr1	13152045	13152129	repeat	1000	-	13152045	13152129	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 99-126 on protein A6NGN4				"LRR 1; degenerate"	A6NGN4	
chr1	13175328	13175400	repeat	1000	+	13175328	13175400	12,12,120	1	72	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 17-40 on protein A3QJZ7				LRR 1	A3QJZ7	
chr1	13176241	13176325	repeat	1000	+	13176241	13176325	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 99-126 on protein A3QJZ7				"LRR 1; degenerate"	A3QJZ7	
chr1	13176487	13176562	repeat	1000	+	13176487	13176562	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 181-205 on protein A3QJZ7				"LRR 2; degenerate"	A3QJZ7	
chr1	13176562	13176643	repeat	1000	+	13176562	13176643	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 206-232 on protein A3QJZ7				"LRR 3; degenerate"	A3QJZ7	
chr1	13176643	13176751	repeat	1000	+	13176643	13176751	12,12,120	1	108	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 233-268 on protein A3QJZ7				"LRR 4; degenerate"	A3QJZ7	
chr1	13176751	13178577	repeat	1000	+	13176751	13178577	12,12,120	2	71,7	0,1819		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 269-294 on protein A3QJZ7				LRR 5	A3QJZ7	
chr1	13178577	13178673	repeat	1000	+	13178577	13178673	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 295-326 on protein A3QJZ7				LRR 6	A3QJZ7	
chr1	13178673	13178739	repeat	1000	+	13178673	13178739	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 327-348 on protein A3QJZ7				LRR 7	A3QJZ7	
chr1	13178745	13178829	repeat	1000	+	13178745	13178829	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 351-378 on protein A3QJZ7				LRR 8	A3QJZ7	
chr1	13178829	13178904	repeat	1000	+	13178829	13178904	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 379-403 on protein A3QJZ7				LRR 9	A3QJZ7	
chr1	13197047	13197122	repeat	1000	-	13197047	13197122	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 376-400 on protein Q5VWM6				LRR 9	Q5VWM6	
chr1	13197122	13197206	repeat	1000	-	13197122	13197206	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 348-375 on protein Q5VWM6				LRR 8	Q5VWM6	
chr1	13197221	13197278	repeat	1000	-	13197221	13197278	12,12,120	1	57	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 324-342 on protein Q5VWM6				LRR 7	Q5VWM6	
chr1	13197278	13197374	repeat	1000	-	13197278	13197374	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 292-323 on protein Q5VWM6				LRR 6	Q5VWM6	
chr1	13197374	13198398	repeat	1000	-	13197374	13198398	12,12,120	2	7,71	0,953		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 266-291 on protein Q5VWM6				LRR 5	Q5VWM6	
chr1	13198398	13198503	repeat	1000	-	13198398	13198503	12,12,120	1	105	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 231-265 on protein Q5VWM6				"LRR 4; degenerate"	Q5VWM6	
chr1	13198503	13198584	repeat	1000	-	13198503	13198584	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 204-230 on protein Q5VWM6				"LRR 3; degenerate"	Q5VWM6	
chr1	13198584	13198659	repeat	1000	-	13198584	13198659	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 179-203 on protein Q5VWM6				"LRR 2; degenerate"	Q5VWM6	
chr1	13198821	13198905	repeat	1000	-	13198821	13198905	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 97-124 on protein Q5VWM6				"LRR 1; degenerate"	Q5VWM6	
chr1	13223571	13223646	repeat	1000	-	13223571	13223646	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 378-402 on protein A3QJZ6				LRR 9	A3QJZ6	
chr1	13223646	13223730	repeat	1000	-	13223646	13223730	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 350-377 on protein A3QJZ6				LRR 8	A3QJZ6	
chr1	13223745	13223802	repeat	1000	-	13223745	13223802	12,12,120	1	57	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 326-344 on protein A3QJZ6				LRR 7	A3QJZ6	
chr1	13223802	13223898	repeat	1000	-	13223802	13223898	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 294-325 on protein A3QJZ6				LRR 6	A3QJZ6	
chr1	13223898	13224925	repeat	1000	-	13223898	13224925	12,12,120	2	7,71	0,956		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 268-293 on protein A3QJZ6				LRR 5	A3QJZ6	
chr1	13224925	13225030	repeat	1000	-	13224925	13225030	12,12,120	1	105	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 233-267 on protein A3QJZ6				"LRR 4; degenerate"	A3QJZ6	
chr1	13225030	13225111	repeat	1000	-	13225030	13225111	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 206-232 on protein A3QJZ6				"LRR 3; degenerate"	A3QJZ6	
chr1	13225111	13225186	repeat	1000	-	13225111	13225186	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 181-205 on protein A3QJZ6				"LRR 2; degenerate"	A3QJZ6	
chr1	13225348	13225432	repeat	1000	-	13225348	13225432	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 99-126 on protein A3QJZ6				"LRR 1; degenerate"	A3QJZ6	
chr1	13225992	13226064	repeat	1000	-	13225992	13226064	12,12,120	1	72	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 15-38 on protein Q5VWM3				LRR 1	Q5VWM3	
chr1	13260222	13260306	repeat	1000	+	13260222	13260306	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 97-124 on protein Q5TYX0				"LRR 1; degenerate"	Q5TYX0	
chr1	13260468	13260543	repeat	1000	+	13260468	13260543	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 179-203 on protein Q5TYX0				"LRR 2; degenerate"	Q5TYX0	
chr1	13260543	13260624	repeat	1000	+	13260543	13260624	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 204-230 on protein Q5TYX0				"LRR 3; degenerate"	Q5TYX0	
chr1	13260624	13260732	repeat	1000	+	13260624	13260732	12,12,120	1	108	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 231-266 on protein Q5TYX0				"LRR 4; degenerate"	Q5TYX0	
chr1	13260732	13262556	repeat	1000	+	13260732	13262556	12,12,120	2	71,7	0,1817		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 267-292 on protein Q5TYX0				LRR 5	Q5TYX0	
chr1	13262556	13262652	repeat	1000	+	13262556	13262652	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 293-324 on protein Q5TYX0				LRR 6	Q5TYX0	
chr1	13262652	13262715	repeat	1000	+	13262652	13262715	12,12,120	1	63	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 325-345 on protein Q5TYX0				LRR 7	Q5TYX0	
chr1	13262724	13262808	repeat	1000	+	13262724	13262808	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 349-376 on protein Q5TYX0				LRR 8	Q5TYX0	
chr1	13262808	13262883	repeat	1000	+	13262808	13262883	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 377-401 on protein Q5TYX0				LRR 9	Q5TYX0	
chr1	13281598	13281673	repeat	1000	-	13281598	13281673	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 375-399 on protein Q5VWM4				LRR 9	Q5VWM4	
chr1	13281673	13281757	repeat	1000	-	13281673	13281757	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 347-374 on protein Q5VWM4				LRR 8	Q5VWM4	
chr1	13281772	13281829	repeat	1000	-	13281772	13281829	12,12,120	1	57	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 323-341 on protein Q5VWM4				LRR 7	Q5VWM4	
chr1	13281829	13281925	repeat	1000	-	13281829	13281925	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 291-322 on protein Q5VWM4				LRR 6	Q5VWM4	
chr1	13281925	13282917	repeat	1000	-	13281925	13282917	12,12,120	2	7,71	0,921		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 265-290 on protein Q5VWM4				LRR 5	Q5VWM4	
chr1	13282917	13283025	repeat	1000	-	13282917	13283025	12,12,120	1	108	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 229-264 on protein Q5VWM4				"LRR 4; degenerate"	Q5VWM4	
chr1	13283025	13283106	repeat	1000	-	13283025	13283106	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 202-228 on protein Q5VWM4				"LRR 3; degenerate"	Q5VWM4	
chr1	13283106	13283181	repeat	1000	-	13283106	13283181	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 177-201 on protein Q5VWM4				"LRR 2; degenerate"	Q5VWM4	
chr1	13283343	13283421	repeat	1000	-	13283343	13283421	12,12,120	1	78	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 97-122 on protein Q5VWM4				"LRR 1; degenerate"	Q5VWM4	
chr1	13306638	13306722	repeat	1000	+	13306638	13306722	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 97-124 on protein A0A0G2JMD5				"LRR 1; degenerate"	A0A0G2JMD5	
chr1	13306884	13306959	repeat	1000	+	13306884	13306959	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 179-203 on protein A0A0G2JMD5				"LRR 2; degenerate"	A0A0G2JMD5	
chr1	13306959	13307040	repeat	1000	+	13306959	13307040	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 204-230 on protein A0A0G2JMD5				"LRR 3; degenerate"	A0A0G2JMD5	
chr1	13307040	13307136	repeat	1000	+	13307040	13307136	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 231-262 on protein A0A0G2JMD5				"LRR 4; degenerate"	A0A0G2JMD5	
chr1	13307136	13308335	repeat	1000	+	13307136	13308335	12,12,120	2	80,7	0,1192		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 263-291 on protein A0A0G2JMD5				LRR 5	A0A0G2JMD5	
chr1	13308335	13308431	repeat	1000	+	13308335	13308431	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 292-323 on protein A0A0G2JMD5				LRR 6	A0A0G2JMD5	
chr1	13308431	13308503	repeat	1000	+	13308431	13308503	12,12,120	1	72	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 324-347 on protein A0A0G2JMD5				LRR 7	A0A0G2JMD5	
chr1	13308503	13308587	repeat	1000	+	13308503	13308587	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 348-375 on protein A0A0G2JMD5				LRR 8	A0A0G2JMD5	
chr1	13308587	13308662	repeat	1000	+	13308587	13308662	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 376-400 on protein A0A0G2JMD5				LRR 9	A0A0G2JMD5	
chr1	13319372	13319456	repeat	1000	+	13319372	13319456	12,12,120	1	84	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 99-126 on protein P0DUQ1				"LRR 1; degenerate"	P0DUQ1	
